parcel_id,owner_name,property_address,city,state,zip_code,legal_description,bid_cost,property_type,source_page,raw_text,extraction_confidence,extraction_notes
34750-02-26-08160,Unknown,2507 N MAIN ST E,Tulsa,OK,Unknown,PRT LTS 9 & 10 BEG SWC LT 9 TH NLY65 ELY TO SECR,3097.02,R IMP,89,"604 34750-02-26-08160 2507 N MAIN ST E 7,535 R IMP 3,097.02 332.25 | PRT LTS 9 & 10 BEG SWC LT 9 TH NLY65 ELY TO SECR CITY OF TULSA | LT 10 S41 WLY TO POB BLK 5",High,parsed cleanly
34750-02-26-08560,Unknown,15 W ZION ST N,Tulsa,OK,Unknown,LOT-13-BLK-8,3651.63,R HS IMP,89,"605 34750-02-26-08560 15 W ZION ST N 8,540 R HS IMP 3,651.63 997.25 | LOT-13-BLK-8 CITY OF TULSA | RESERVOIR HILL ADDN",High,parsed cleanly
34775-02-26-09290,Unknown,2527 N CHEYENNE AV W,Tulsa,OK,Unknown,N.72.4'LESS E. 10' LOT-4-A-BLK-8,505.94,R,90,"606 34775-02-26-09290 2527 N CHEYENNE AV W 8,946 R 505.94 349.50 | N.72.4'LESS E. 10' LOT-4-A-BLK-8 CITY OF TULSA | RESERVOIR HILL ADDN RESUB L1-5 & 14-17 B8",High,parsed cleanly
34800-02-25-22280,Unknown,237 E YOUNG PL N,Tulsa,OK,Unknown,LOT-22-BLK-1,373.96,R,90,"607 34800-02-25-22280 237 E YOUNG PL N 7,000 R 373.96 318.00 | LOT-22-BLK-1 CITY OF TULSA | RESERVOIR VIEW ADDN SUB B3 ACRE GARDENS",High,parsed cleanly
34800-02-25-22520,Unknown,245 E YOUNG ST N,Tulsa,OK,Unknown,LOT-24-BLK-2,1550.2,R HS IMP,90,"608 34800-02-25-22520 245 E YOUNG ST N 7,000 R HS IMP 1,550.20 348.00 | LOT-24-BLK-2 CITY OF TULSA | RESERVOIR VIEW ADDN SUB B3 ACRE GARDENS",High,parsed cleanly
35225-93-16-13890,Unknown,4649 E 24 ST S,Tulsa,OK,Unknown,LT 3 BLK 17,12206.77,R IMP,90,"609 35225-93-16-13890 4649 E 24 ST S 8,710 R IMP 12,206.77 316.50 | LT 3 BLK 17 CITY OF TULSA | RIDGE VIEW ADDN EXT B13-17",High,parsed cleanly
35525-92-13-02040,Unknown,32 E 26 PL S,Tulsa,OK,Unknown,E/2 LT 3 & ALL LT 4 BLK 16,60244.35,R IMP,90,"610 35525-92-13-02040 32 E 26 PL S 27,750 R IMP 60,244.35 332.25 | E/2 LT 3 & ALL LT 4 BLK 16 CITY OF TULSA | RIVERSIDE DRIVE ADDN THIRD AMD",High,parsed cleanly
35725-93-31-08440,Unknown,5737 S QUINCY AV E,Tulsa,OK,Unknown,LOT-11-BLK-2,5526.11,R IMP,90,"611 35725-93-31-08440 5737 S QUINCY AV E 14,310 R IMP 5,526.11 316.50 | LOT-11-BLK-2 CITY OF TULSA | RIVERVIEW ACRES ADDN",High,parsed cleanly
35875-03-30-14960,Unknown,2225 N XANTHUS AV E,Tulsa,OK,Unknown,LT 6 BLK 10,2486.41,R IMP,90,"612 35875-03-30-14960 2225 N XANTHUS AV E 8,142 R IMP 2,486.41 316.50 | LT 6 BLK 10 CITY OF TULSA | ROBERTS ADDN",High,parsed cleanly
35875-03-30-15030,Unknown,2023 E WOODROW ST N,Tulsa,OK,Unknown,LT 13 BLK 10,515.94,R,91,"613 35875-03-30-15030 2023 E WOODROW ST N 8,944 R 515.94 302.25 | LT 13 BLK 10 CITY OF TULSA | ROBERTS ADDN",High,parsed cleanly
35900-03-30-15590,Unknown,2012 E ZION ST N,Tulsa,OK,Unknown,LT 7 BLK 3,4244.24,R IMP,91,"614 35900-03-30-15590 2012 E ZION ST N 7,169 R IMP 4,244.24 332.25 | LT 7 BLK 3 CITY OF TULSA | ROBERTS ADDN B1-3 PRT B4 & B5-6",High,parsed cleanly
35900-03-30-15660,Unknown,2019 E YOUNG PL N,Tulsa,OK,Unknown,LT 14 BLK 3,2971.03,R IMP,91,"615 35900-03-30-15660 2019 E YOUNG PL N 5,830 R IMP 2,971.03 348.00 | LT 14 BLK 3 CITY OF TULSA | ROBERTS ADDN B1-3 PRT B4 & B5-6",High,parsed cleanly
35900-03-30-15790,Unknown,2504 N XANTHUS AV E,Tulsa,OK,Unknown,LT 5BLK 5,4236.24,R IMP,91,"616 35900-03-30-15790 2504 N XANTHUS AV E 7,425 R IMP 4,236.24 332.25 | LT 5BLK 5 CITY OF TULSA | ROBERTS ADDN B1-3 PRT B4 & B5-6",High,parsed cleanly
35900-03-30-16000,Unknown,1817 E YOUNG ST N,Tulsa,OK,Unknown,LT 19 BLK 6,2477.8,R HS IMP,91,"617 35900-03-30-16000 1817 E YOUNG ST N 8,220 R HS IMP 2,477.80 442.50 | LT 19 BLK 6 CITY OF TULSA | ROBERTS ADDN B1-3 PRT B4 & B5-6",High,parsed cleanly
35925-03-30-16220,Unknown,2309 N VICTOR AV E,Tulsa,OK,Unknown,LT 10 BLK 13,2284.19,R HS IMP,91,"618 35925-03-30-16220 2309 N VICTOR AV E 7,502 R HS IMP 2,284.19 332.25 | LT 10 BLK 13 CITY OF TULSA | ROBERTS ADDN B7 & B13-17",High,parsed cleanly
35925-03-30-16670,Unknown,1745 E WOODROW ST N,Tulsa,OK,Unknown,LT 18 BLK 15,3700.96,R IMP,91,"619 35925-03-30-16670 1745 E WOODROW ST N 8,320 R IMP 3,700.96 1,099.75 | LT 18 BLK 15 CITY OF TULSA | ROBERTS ADDN B7 & B13-17",High,parsed cleanly
36000-03-22-02500,Unknown,2629 N MAPLEWOOD AV E,Tulsa,OK,Unknown,LT 13 BLK 2,1944.31,R HS IMP,92,"620 36000-03-22-02500 2629 N MAPLEWOOD AV E 6,968 R HS IMP 1,944.31 316.50 | LT 13 BLK 2 CITY OF TULSA | ROBIN DELL",High,parsed cleanly
36075-03-08-00420,Unknown,2548 E 48 ST N,Tulsa,OK,Unknown,LT 7 BK 4,3840.44,R HS IMP,92,"621 36075-03-08-00420 2548 E 48 ST N 8,520 R HS IMP 3,840.44 316.50 | LT 7 BK 4 CITY OF TULSA | ROBINWOOD",High,parsed cleanly
36090-03-08-00970,Unknown,4721 N BIRMINGHAM PL E,Tulsa,OK,Unknown,LT 4 BK 5,3087.69,R IMP,92,"622 36090-03-08-00970 4721 N BIRMINGHAM PL E 10,664 R IMP 3,087.69 316.50 | LT 4 BK 5 CITY OF TULSA | ROBINWOOD ADDN RESUB B1&5",High,parsed cleanly
36150-93-04-11410,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LT 93 LESS HWY BEG NWC TH E39.3 S175.77 TO SL,14.66,R,92,"623 36150-93-04-11410 ADDRESS UNKNOWN 3,500 R 14.66 333.75 | LT 93 LESS HWY BEG NWC TH E39.3 S175.77 TO SL CITY OF TULSA | W23 N175 POB BLK 1",Medium,partial or unknown address
36150-93-04-13930,Unknown,220 S URBANA AV E,Tulsa,OK,Unknown,LT 153 BK 2,4698.86,R IMP,92,"624 36150-93-04-13930 220 S URBANA AV E 7,150 R IMP 4,698.86 316.50 | LT 153 BK 2 CITY OF TULSA | RODGERS HGTS SUB",High,parsed cleanly
36450-02-25-22765,Unknown,747 E READING ST N,Tulsa,OK,Unknown,E41.8 S/2 LT 10 BLK 2,168.64,R,92,"625 36450-02-25-22765 747 E READING ST N 2,698 R 168.64 333.75 | E41.8 S/2 LT 10 BLK 2 CITY OF TULSA | ROOSEVELT ADDN",High,parsed cleanly
36450-02-25-22960,Unknown,749 E QUEEN ST N,Tulsa,OK,Unknown,E 1/2 OF LT 12 BLK 3,9426.15,R IMP,92,"626 36450-02-25-22960 749 E QUEEN ST N 4,550 R IMP 9,426.15 363.75 | E 1/2 OF LT 12 BLK 3 CITY OF TULSA | ROOSEVELT ADDN",High,parsed cleanly
36450-02-25-22970,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W 1/2 OF LT 12 BLK 3,219.97,R,93,"627 36450-02-25-22970 ADDRESS UNKNOWN 4,550 R 219.97 302.25 | W 1/2 OF LT 12 BLK 3 CITY OF TULSA | ROOSEVELT ADDN",Medium,partial or unknown address
36450-02-25-23570,Unknown,748 E QUEEN PL N,Tulsa,OK,Unknown,E 1/2 OF LT 10 BLK 6,219.97,R,93,"628 36450-02-25-23570 748 E QUEEN PL N 4,550 R 219.97 318.00 | E 1/2 OF LT 10 BLK 6 CITY OF TULSA | ROOSEVELT ADDN",High,parsed cleanly
36450-02-25-23600,Unknown,743 E QUEEN ST N,Tulsa,OK,Unknown,LT 12 BLK 6,447.28,R,93,"629 36450-02-25-23600 743 E QUEEN ST N 8,990 R 447.28 459.75 | LT 12 BLK 6 CITY OF TULSA | ROOSEVELT ADDN",High,parsed cleanly
36525-94-02-00450,Unknown,142 S 169 AV E,Tulsa,OK,Unknown,LT 15 BLK 2,6294.01,R HS IMP,93,"630 36525-94-02-00450 142 S 169 AV E 7,445 R HS IMP 6,294.01 411.00 | LT 15 BLK 2 CITY OF TULSA | ROSE DEW ADDN",High,parsed cleanly
36525-94-02-01380,Unknown,135 S 166 AV E,Tulsa,OK,Unknown,LT 5 BLK 7,4189.58,R HS IMP,93,"631 36525-94-02-01380 135 S 166 AV E 7,872 R HS IMP 4,189.58 316.50 | LT 5 BLK 7 CITY OF TULSA | ROSE DEW ADDN",High,parsed cleanly
36540-94-02-15330,Unknown,218 S 164 PL E,Tulsa,OK,Unknown,LT 30 BLK 20,10549.61,R HS IMP,93,"632 36540-94-02-15330 218 S 164 PL E 7,326 R HS IMP 10,549.61 395.25 | LT 30 BLK 20 CITY OF TULSA | ROSE DEW THIRD ADDN",High,parsed cleanly
36540-94-02-16310,Unknown,16312 E 4 PL S,Tulsa,OK,Unknown,LT 28 BLK 24,6968.63,R IMP,93,"633 36540-94-02-16310 16312 E 4 PL S 7,440 R IMP 6,968.63 426.75 | LT 28 BLK 24 CITY OF TULSA | ROSE DEW THIRD ADDN",High,parsed cleanly
37050-03-35-12510,Unknown,6615 E NEWTON PL N,Tulsa,OK,Unknown,LT 15 BLK 6,4306.72,R IMP,94,"634 37050-03-35-12510 6615 E NEWTON PL N 12,000 R IMP 4,306.72 316.50 | LT 15 BLK 6 CITY OF TULSA | SAINT PETER AND PAUL SUB",High,parsed cleanly
37175-92-04-09160,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LT 2 BLK 4,806.58,R,94,"636 37175-92-04-09160 ADDRESS UNKNOWN 8,820 R 806.58 286.50 | LT 2 BLK 4 CITY OF TULSA | SANTA CRUZ ADDN RESURVEY B4",Medium,partial or unknown address
37225-93-16-14530,Unknown,4021 E 28 ST S,Tulsa,OK,Unknown,LOT 1 BLK 2,1437.18,R,94,"637 37225-93-16-14530 4021 E 28 ST S 9,289 R 1,437.18 318.00 | LOT 1 BLK 2 CITY OF TULSA | SANTA MONICA ADDN RESUB PRT B2-3 EXPOSITION",High,parsed cleanly
37375-03-32-16320,Unknown,2601 E MARSHALL ST N,Tulsa,OK,Unknown,LT 20 BLK 1,3183.01,R IMP,94,"638 37375-03-32-16320 2601 E MARSHALL ST N 9,577 R IMP 3,183.01 332.25 | LT 20 BLK 1 CITY OF TULSA | SEQUOYAH PLACE SUB OF CHEROKEE ACRES",High,parsed cleanly
37425-04-21-00950,Unknown,E APACHE ST N,Tulsa,OK,Unknown,BLK 1,7347.26,C,94,"639 37425-04-21-00950 E APACHE ST N 422,083 C 7,347.26 270.75 | BLK 1 CITY OF TULSA | SEWELL INDUSTRIAL DISTRICT",Medium,partial or unknown address
37450-93-21-12640,Unknown,3247 S HARVARD AV E,Tulsa,OK,Unknown,S 50 OF LT 1 & S 50 OF W 60' OF LT 2,8985.1,C IMP,95,"643 37450-93-21-12640 3247 S HARVARD AV E 6,500 C IMP 8,985.10 316.50 | S 50 OF LT 1 & S 50 OF W 60' OF LT 2 CITY OF TULSA | SHAFER HGTS ADDN SUB TR 13-14 ALBERT PIKE",High,parsed cleanly
37650-02-12-03790,Unknown,5204 N KENOSHA AV E,Tulsa,OK,Unknown,LOT-22-BLK-2,2137.19,R IMP,95,"644 37650-02-12-03790 5204 N KENOSHA AV E 8,990 R IMP 2,137.19 316.50 | LOT-22-BLK-2 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-04010,Unknown,811 E 53 ST N,Tulsa,OK,Unknown,LOT-17-BLK-3,2256.82,R IMP,96,"645 37650-02-12-04010 811 E 53 ST N 7,812 R IMP 2,256.82 316.50 | LOT-17-BLK-3 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-04020,Unknown,817 E 53 ST N,Tulsa,OK,Unknown,LOT-18-BLK -3,2987.7,R IMP,96,"646 37650-02-12-04020 817 E 53 ST N 7,812 R IMP 2,987.70 348.00 | LOT-18-BLK -3 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-04250,Unknown,834 E 53 ST N,Tulsa,OK,Unknown,LOT-10-BLK-4,3394.99,R IMP,96,"647 37650-02-12-04250 834 E 53 ST N 7,560 R IMP 3,394.99 348.00 | LOT-10-BLK-4 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-04530,Unknown,868 E 52 PL N,Tulsa,OK,Unknown,LOT-5-BLK-5,3271.21,R IMP,96,"648 37650-02-12-04530 868 E 52 PL N 7,200 R IMP 3,271.21 332.25 | LOT-5-BLK-5 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-04930,Unknown,824 E 52 ST N,Tulsa,OK,Unknown,LOT-8-BLK-6,2546.41,R IMP,96,"649 37650-02-12-04930 824 E 52 ST N 7,200 R IMP 2,546.41 332.25 | LOT-8-BLK-6 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37650-02-12-05550,Unknown,806 E 51 PL N,Tulsa,OK,Unknown,LOT-25-BLK-8,2037.12,R IMP,96,"650 37650-02-12-05550 806 E 51 PL N 7,259 R IMP 2,037.12 332.25 | LOT-25-BLK-8 CITY OF TULSA | SHARON HGTS ADDN",High,parsed cleanly
37690-02-12-05880,Unknown,5235 N NORFOLK AV E,Tulsa,OK,Unknown,LOT 7 BLK 10,322.63,R,96,"651 37690-02-12-05880 5235 N NORFOLK AV E 8,316 R 322.63 349.50 | LOT 7 BLK 10 CITY OF TULSA | SHARON HGTS ADDN B10 SUB PRT RES A SHARON",High,parsed cleanly
37740-92-04-09290,Unknown,504 S 37 AV W,Tulsa,OK,Unknown,LOT 11 & N 13' LOT 10 BLK 2,2137.78,R HS IMP,97,"652 37740-92-04-09290 504 S 37 AV W 11,455 R HS IMP 2,137.78 332.25 | LOT 11 & N 13' LOT 10 BLK 2 CITY OF TULSA | SHELL PLACE",High,parsed cleanly
37775-93-03-07050,Unknown,6126 E 3 ST S,Tulsa,OK,Unknown,LOT 5 BLK 2,4503.56,R IMP,97,"653 37775-93-03-07050 6126 E 3 ST S 9,112 R IMP 4,503.56 130.00 | LOT 5 BLK 2 CITY OF TULSA | SHERIDAN HGTS ADDN",High,parsed cleanly
37800-93-02-09000,Unknown,6535 E 5 ST S,Tulsa,OK,Unknown,LT 20 BLK 4,5443.44,R HS IMP,97,"654 37800-93-02-09000 6535 E 5 ST S 6,700 R HS IMP 5,443.44 348.00 | LT 20 BLK 4 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37800-93-02-09080,Unknown,6526 E 5 ST S,Tulsa,OK,Unknown,LT 6 BLK 5,4146.25,R IMP,97,"655 37800-93-02-09080 6526 E 5 ST S 6,700 R IMP 4,146.25 363.75 | LT 6 BLK 5 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37800-93-02-09760,Unknown,7111 E 5 PL S,Tulsa,OK,Unknown,LT 15 W 12 1/2 LT 16 BLK 8,4333.7,R HS IMP,97,"656 37800-93-02-09760 7111 E 5 PL S 8,431 R HS IMP 4,333.70 316.50 | LT 15 W 12 1/2 LT 16 BLK 8 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37800-93-02-09990,Unknown,7107 E 6 ST S,Tulsa,OK,Unknown,LT 14 BLK 9,4406.22,R IMP,97,"657 37800-93-02-09990 7107 E 6 ST S 6,700 R IMP 4,406.22 348.00 | LT 14 BLK 9 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37800-93-02-10710,Unknown,6526 E 6 ST S,Tulsa,OK,Unknown,LT 6 BLK 13,2762.79,R HS IMP,97,"658 37800-93-02-10710 6526 E 6 ST S 6,700 R HS IMP 2,762.79 332.25 | LT 6 BLK 13 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37800-93-02-11150,Unknown,7132 E 6 ST S,Tulsa,OK,Unknown,LT 5 BLK 16,8892.44,R IMP,98,"659 37800-93-02-11150 7132 E 6 ST S 6,700 R IMP 8,892.44 316.50 | LT 5 BLK 16 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly
37825-93-02-13740,Unknown,6924 E 9 ST S,Tulsa,OK,Unknown,LT 6 BLK 3,2416.05,R HS IMP,98,"660 37825-93-02-13740 6924 E 9 ST S 7,656 R HS IMP 2,416.05 348.00 | LT 6 BLK 3 CITY OF TULSA | SHERIDAN HILLS 2ND ADDN RESUB PRT B23-25 & ALL",High,parsed cleanly
38125-92-27-17970,Unknown,4427 S ZENITH AV W,Tulsa,OK,Unknown,LT 7 BK 2,7627.9,R IMP,98,"661 38125-92-27-17970 4427 S ZENITH AV W 10,033 R IMP 7,627.90 348.00 | LT 7 BK 2 CITY OF TULSA | SHERWOOD FOREST",High,parsed cleanly
38200-92-26-00840,Unknown,4629 S UNION AV W,Tulsa,OK,Unknown,LT 2 BLK 1,5454.78,R IMP,98,"662 38200-92-26-00840 4629 S UNION AV W 9,750 R IMP 5,454.78 332.25 | LT 2 BLK 1 CITY OF TULSA | SHROFF SUB",High,parsed cleanly
38575-03-28-11870,Unknown,4261 E YOUNG PL N,Tulsa,OK,Unknown,LOT 8 BLK 5,2808.37,R HS IMP,98,"663 38575-03-28-11870 4261 E YOUNG PL N 7,480 R HS IMP 2,808.37 348.00 | LOT 8 BLK 5 CITY OF TULSA | SMITHDALE",High,parsed cleanly
38575-03-28-12400,Unknown,2428 N VANDALIA AV E,Tulsa,OK,Unknown,LOT 21 BLK 8,2931.67,R HS IMP,98,"664 38575-03-28-12400 2428 N VANDALIA AV E 8,340 R HS IMP 2,931.67 379.50 | LOT 21 BLK 8 CITY OF TULSA | SMITHDALE",High,parsed cleanly
38575-03-28-12560,Unknown,2443 N VANDALIA AV E,Tulsa,OK,Unknown,LOT 7 BLK 9,3480.31,R IMP,98,"665 38575-03-28-12560 2443 N VANDALIA AV E 7,380 R IMP 3,480.31 348.00 | LOT 7 BLK 9 CITY OF TULSA | SMITHDALE",High,parsed cleanly
38605-92-05-03875,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W10 OF E156.5 OF LT 3 BLK 1,14.66,R,99,"666 38605-92-05-03875 ADDRESS UNKNOWN 1,320 R 14.66 270.75 | W10 OF E156.5 OF LT 3 BLK 1 CITY OF TULSA | SMITH'S SUB",Medium,partial or unknown address
38605-92-05-04540,Unknown,5145 W 6 ST S,Tulsa,OK,Unknown,W.110 S 1/2 LOT 7 BLK 2,3582.97,R IMP,99,"667 38605-92-05-04540 5145 W 6 ST S 7,260 R IMP 3,582.97 348.00 | W.110 S 1/2 LOT 7 BLK 2 CITY OF TULSA | SMITH'S SUB",High,parsed cleanly
38675-93-10-06110,Unknown,1321 S DARLINGTON AV E,Tulsa,OK,Unknown,LT 16 BLK 3,1603.63,R HS IMP,99,"668 38675-93-10-06110 1321 S DARLINGTON AV E 8,460 R HS IMP 1,603.63 316.50 | LT 16 BLK 3 CITY OF TULSA | SMITHVILLE ADDN",High,parsed cleanly
38950-03-27-10040,Unknown,1715 N MAPLEWOOD AV E,Tulsa,OK,Unknown,LT 10 BLK 2,1065.22,R,99,"669 38950-03-27-10040 1715 N MAPLEWOOD AV E 10,640 R 1,065.22 349.50 | LT 10 BLK 2 CITY OF TULSA | SOUTH DAWSON ADDN",High,parsed cleanly
38950-03-27-10050,Unknown,1712 N MAPLEWOOD AV E,Tulsa,OK,Unknown,LT 1 & N 2'LT 2 BLK 3,2045.79,R IMP,99,"670 38950-03-27-10050 1712 N MAPLEWOOD AV E 9,262 R IMP 2,045.79 379.50 | LT 1 & N 2'LT 2 BLK 3 CITY OF TULSA | SOUTH DAWSON ADDN",High,parsed cleanly
38975-92-33-02580,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LTS 18 & 19 BLK 4,239.3,R,99,"671 38975-92-33-02580 ADDRESS UNKNOWN 6,500 R 239.30 286.50 | LTS 18 & 19 BLK 4 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
38975-92-33-02600,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LTS 20 & 21 BLK 4,239.3,R,99,"672 38975-92-33-02600 ADDRESS UNKNOWN 6,500 R 239.30 286.50 | LTS 20 & 21 BLK 4 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
38975-92-33-02620,Unknown,3751 W 52 PL S,Tulsa,OK,Unknown,LOTS 22 23 BLK 4,6022.06,R IMP,100,"673 38975-92-33-02620 3751 W 52 PL S 6,500 R IMP 6,022.06 316.50 | LOTS 22 23 BLK 4 CITY OF TULSA | SOUTH HAVEN AMD",High,parsed cleanly
38975-92-33-02630,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LOTS 24 25 BLK 4,239.3,R,100,"674 38975-92-33-02630 ADDRESS UNKNOWN 6,500 R 239.30 286.50 | LOTS 24 25 BLK 4 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
38975-92-33-02640,Unknown,3715 W 52 PL S,Tulsa,OK,Unknown,LOTS 26 & 27 BLK 4,239.3,R,100,"675 38975-92-33-02640 3715 W 52 PL S 6,500 R 239.30 286.50 | LOTS 26 & 27 BLK 4 CITY OF TULSA | SOUTH HAVEN AMD",High,parsed cleanly
38975-92-33-02840,Unknown,3735 W 53 PL S,Tulsa,OK,Unknown,LOT 18 BLK 5,288.63,R,100,"676 38975-92-33-02840 3735 W 53 PL S 3,375 R 288.63 302.25 | LOT 18 BLK 5 CITY OF TULSA | SOUTH HAVEN AMD",High,parsed cleanly
38975-92-33-02850,Unknown,3733 W 53 PL S,Tulsa,OK,Unknown,LOT 19 BLK 5,288.63,R,100,"677 38975-92-33-02850 3733 W 53 PL S 3,375 R 288.63 302.25 | LOT 19 BLK 5 CITY OF TULSA | SOUTH HAVEN AMD",High,parsed cleanly
38975-92-33-03420,Unknown,3704 W 55 ST S,Tulsa,OK,Unknown,LOT 1 2 BLK 8,219.97,R,100,"678 38975-92-33-03420 3704 W 55 ST S 6,750 R 219.97 302.25 | LOT 1 2 BLK 8 CITY OF TULSA | SOUTH HAVEN AMD",High,parsed cleanly
38975-92-33-04780,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LOT 22 BLK 23,146.65,R,100,"679 38975-92-33-04780 ADDRESS UNKNOWN 3,375 R 146.65 302.25 | LOT 22 BLK 23 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
38975-92-33-05400,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,LOT 32 BLK 26,165.98,R,101,"680 38975-92-33-05400 ADDRESS UNKNOWN 3,375 R 165.98 270.75 | LOT 32 BLK 26 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
38975-92-33-05410,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,N 1/2 LT 33 34 BLK 26,164.65,R,101,"681 38975-92-33-05410 ADDRESS UNKNOWN 3,400 R 164.65 286.50 | N 1/2 LT 33 34 BLK 26 CITY OF TULSA | SOUTH HAVEN AMD",Medium,partial or unknown address
39115-93-32-05010,Unknown,5623 S BIRMINGHAM AV E,Tulsa,OK,Unknown,LT 9 BLK 1,10044.99,R HS IMP,101,"682 39115-93-32-05010 5623 S BIRMINGHAM AV E 14,496 R HS IMP 10,044.99 676.75 | LT 9 BLK 1 CITY OF TULSA | SOUTH LEWIS TERRACE AMD",High,parsed cleanly
39625-93-32-07250,Unknown,6022 S BIRMINGHAM PL E,Tulsa,OK,Unknown,LT 7 BLK 10,28719.91,R HS IMP,101,"684 39625-93-32-07250 6022 S BIRMINGHAM PL E 14,690 R HS IMP 28,719.91 332.25 | LT 7 BLK 10 CITY OF TULSA | SOUTHERN HILLS MANOR ADDN AMD",High,parsed cleanly
39975-83-03-02200,Unknown,5810 E 62 PL S,Tulsa,OK,Unknown,LT 1 BLK 9,12107.63,R HS IMP,101,"685 39975-83-03-02200 5810 E 62 PL S 12,285 R HS IMP 12,107.63 316.50 | LT 1 BLK 9 CITY OF TULSA | SOUTHMONT ESTATES EXT",High,parsed cleanly
40100-03-26-09070,Unknown,6719 E QUEEN ST N,Tulsa,OK,Unknown,LT 20 BLK 4,2336.85,R HS IMP,102,"686 40100-03-26-09070 6719 E QUEEN ST N 8,550 R HS IMP 2,336.85 332.25 | LT 20 BLK 4 CITY OF TULSA | SPARTAN COURT SECOND ADDN",High,parsed cleanly
40250-03-31-14169,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,S12.5 W48.33 N/2 LT 21,14.66,R,102,687 40250-03-31-14169 ADDRESS UNKNOWN 604 R 14.66 302.25 | S12.5 W48.33 N/2 LT 21 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN,Medium,partial or unknown address
40250-03-31-14179,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,S12.5 N/2 E48.34 W96.67 LT 21,14.66,R,102,688 40250-03-31-14179 ADDRESS UNKNOWN 604 R 14.66 270.75 | S12.5 N/2 E48.34 W96.67 LT 21 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN,Medium,partial or unknown address
40250-03-31-14189,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,S12.5 N/2 E48.33 LT 21,14.66,R,102,689 40250-03-31-14189 ADDRESS UNKNOWN 604 R 14.66 302.25 | S12.5 N/2 E48.33 LT 21 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN,Medium,partial or unknown address
40250-03-31-14269,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,S15 N175 W45 LT 23,14.66,R,102,690 40250-03-31-14269 ADDRESS UNKNOWN 675 R 14.66 302.25 | S15 N175 W45 LT 23 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN,Medium,partial or unknown address
40250-03-31-14910,Unknown,1945 E NEWTON ST N,Tulsa,OK,Unknown,W50 E124 S127.5 LT 42,1613.17,R IMP,102,"691 40250-03-31-14910 1945 E NEWTON ST N 6,375 R IMP 1,613.17 332.25 | W50 E124 S127.5 LT 42 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN",High,parsed cleanly
40250-03-31-15060,Unknown,2116 E NEWTON PL N,Tulsa,OK,Unknown,W 50' OF S 127.5 OF N 147.5 OF LT 44,2266.44,R IMP,102,"692 40250-03-31-15060 2116 E NEWTON PL N 6,400 R IMP 2,266.44 332.25 | W 50' OF S 127.5 OF N 147.5 OF LT 44 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN",High,parsed cleanly
40250-03-31-15190,Unknown,2143 E NEWTON ST N,Tulsa,OK,Unknown,W 50 S 127.5 LT 46,1778.61,R IMP,103,"693 40250-03-31-15190 2143 E NEWTON ST N 6,400 R IMP 1,778.61 316.50 | W 50 S 127.5 LT 46 CITY OF TULSA | SPRINGDALE ACRE LOT ADDN",High,parsed cleanly
