parcel_id,owner_name,property_address,city,state,zip_code,legal_description,bid_cost,property_type,source_page,raw_text,extraction_confidence,extraction_notes,residential_likelihood,filter_included,duplicate_removed,filter_reason,development_match_strength,development_match_quality,development_match_warning,matched_development_area,matched_project_or_area_name,matched_project_type,matched_investment_signal_strength,development_source_url,development_source_title,development_summary,development_match_reason,development_confidence,previous_development_match_strength,rule_based_score,rule_based_category,bid_price_signal,address_quality_signal,property_clarity_signal,development_signal,surrounding_value_signal,crime_risk_estimate,data_confidence,rule_based_reasoning,key_rule_based_risks
37800-93-02-09760,Unknown,7111 E 5 PL S,Tulsa,OK,Unknown,LT 15 W 12 1/2 LT 16 BLK 8,4333.7,R HS IMP,97,"656 37800-93-02-09760 7111 E 5 PL S 8,431 R HS IMP 4,333.70 316.50 | LT 15 W 12 1/2 LT 16 BLK 8 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly,High,True,False,Included because bid_cost 4333.70 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4333.70, parcel_id 37800-93-02-09760, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
53725-02-01-03030,Unknown,905 E 64 ST N,Unknown,OK,Unknown,LT 5 BLK 7 TULSA COUNTY,4348.07,R IMP,142,"965 53725-02-01-03030 905 E 64 ST N 40,000 R IMP 4,348.07 316.50 | LT 5 BLK 7 TULSA COUNTY | NORTH TURLEY ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4348.07 is within range and residential_likelihood=High,No Clear Match,Invalid Weak Match,Weak match removed; previous match was based on generic location wording.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Weak generic overlap only: TULSA,Medium,Strong Match,6.5,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4348.07, parcel_id 53725-02-01-03030, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Invalid Weak Match, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap; weak generic development match removed
10225-93-02-04460,Unknown,209 S 72 AV E,Tulsa,OK,Unknown,LT 19 BLK 8,4357.56,R IMP,22,"146 10225-93-02-04460 209 S 72 AV E 8,400 R IMP 4,357.56 363.75 | LT 19 BLK 8 CITY OF TULSA | 3RD CRESTVIEW ESTATES",High,parsed cleanly,High,True,False,Included because bid_cost 4357.56 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4357.56, parcel_id 10225-93-02-04460, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
02400-03-32-00700,Unknown,516 N BIRMINGHAM AV E,Tulsa,OK,Unknown,E9.9 OF LTS 3 & 4 & ALL LTS 5 & 6 BLK 1 SUB OF,4376.22,R IMP,5,"30 02400-03-32-00700 516 N BIRMINGHAM AV E 15,000 R IMP 4,376.22 332.25 | E9.9 OF LTS 3 & 4 & ALL LTS 5 & 6 BLK 1 SUB OF CITY OF TULSA | N193.6 OF BLK 1 CHEROKEE HGTS 2ND",High,parsed cleanly,High,True,False,Included because bid_cost 4376.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4376.22, parcel_id 02400-03-32-00700, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
12875-94-08-06230,Unknown,11804 E 14 ST S,Tulsa,OK,Unknown,W1/2 LT 2 BLK 9 LESS S25 FOR ST,4378.6,R IMP,29,"192 12875-94-08-06230 11804 E 14 ST S 28,454 R IMP 4,378.60 316.50 | W1/2 LT 2 BLK 9 LESS S25 FOR ST CITY OF TULSA | ELM HURST",High,parsed cleanly,High,True,False,Included because bid_cost 4378.60 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4378.60, parcel_id 12875-94-08-06230, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
79600-84-11-12350,Unknown,412 W GALVESTON ST S,Broken Arrow,OK,Unknown,LTS 18 & 19 BLK 12,4382.22,R IMP,175,"1198 79600-84-11-12350 412 W GALVESTON ST S 7,000 R IMP 4,382.22 316.50 | LTS 18 & 19 BLK 12 CITY OF BROKEN ARROW | HOMESTEAD ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4382.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4382.22, parcel_id 79600-84-11-12350, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
29675-03-07-10040,Unknown,4823 N XANTHUS AV E,Tulsa,OK,Unknown,LT 11 BLK 26,4393.48,R IMP,79,"534 29675-03-07-10040 4823 N XANTHUS AV E 7,252 R IMP 4,393.48 332.25 | LT 11 BLK 26 CITY OF TULSA | NORTHRIDGE SECOND ADDN AMD",High,parsed cleanly,High,True,False,Included because bid_cost 4393.48 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4393.48, parcel_id 29675-03-07-10040, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
25200-03-35-07780,Unknown,6780 E INDEPENDENCE,Unknown,OK,Unknown,LT 1 BLK 2 MAPLEWOOD 2ND ALSO LT 1 BLK 22 W ST N,4404.05,R HS IMP,58,"392 25200-03-35-07780 6780 E INDEPENDENCE 8,260 R HS IMP 4,404.05 332.25 | LT 1 BLK 2 MAPLEWOOD 2ND ALSO LT 1 BLK 22 W ST N | PART VAL CHARLES ALL ASSESSED IN MAPLEWOOD CITY OF TULSA",High,parsed cleanly,High,True,False,Included because bid_cost 4404.05 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4404.05, parcel_id 25200-03-35-07780, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
37800-93-02-09990,Unknown,7107 E 6 ST S,Tulsa,OK,Unknown,LT 14 BLK 9,4406.22,R IMP,97,"657 37800-93-02-09990 7107 E 6 ST S 6,700 R IMP 4,406.22 348.00 | LT 14 BLK 9 CITY OF TULSA | SHERIDAN HILLS",High,parsed cleanly,High,True,False,Included because bid_cost 4406.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4406.22, parcel_id 37800-93-02-09990, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
25225-03-35-09460,Unknown,7849 E KING PL N,Tulsa,OK,Unknown,LT 9 BLK 1,4414.22,R IMP,58,"393 25225-03-35-09460 7849 E KING PL N 7,366 R IMP 4,414.22 348.00 | LT 9 BLK 1 CITY OF TULSA | MAPLEWOOD THIRD ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4414.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4414.22, parcel_id 25225-03-35-09460, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
41650-03-35-13120,Unknown,6923 E MARSHALL PL N,Tulsa,OK,Unknown,LT 17 BLK 2,4414.22,R IMP,116,"785 41650-03-35-13120 6923 E MARSHALL PL N 7,560 R IMP 4,414.22 348.00 | LT 17 BLK 2 CITY OF TULSA | SUN VALLEY ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4414.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4414.22, parcel_id 41650-03-35-13120, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
42675-93-02-14170,Unknown,7447 E 1 ST S,Tulsa,OK,Unknown,LT 11 BLK 4,4426.92,R HS IMP,117,"792 42675-93-02-14170 7447 E 1 ST S 7,440 R HS IMP 4,426.92 348.00 | LT 11 BLK 4 CITY OF TULSA | TOMMY-LEE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4426.92 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4426.92, parcel_id 42675-93-02-14170, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
97424-74-24-21620,Unknown,15104 S 193 AV E,Unknown,OK,Unknown,N266.87 GOV LT 1 SEC 24 17 14 8.07ACS TULSA COUNTY,4463.58,R HS IMP,194,"1314 97424-74-24-21620 15104 S 193 AV E 351,529 R HS IMP 4,463.58 363.75 | N266.87 GOV LT 1 SEC 24 17 14 8.07ACS TULSA COUNTY | UNPLATTED",High,parsed cleanly,High,True,False,Included because bid_cost 4463.58 is within range and residential_likelihood=High,No Clear Match,Invalid Weak Match,Weak match removed; previous match was based on generic location wording.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Weak generic overlap only: TULSA,Medium,Strong Match,6.5,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4463.58, parcel_id 97424-74-24-21620, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Invalid Weak Match, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap; weak generic development match removed
11225-02-24-03490,Unknown,643 E MOHAWK BV N,Tulsa,OK,Unknown,LT 14 BLK 11,4481.55,R IMP,24,"160 11225-02-24-03490 643 E MOHAWK BV N 10,125 R IMP 4,481.55 348.00 | LT 14 BLK 11 CITY OF TULSA | DEVONSHIRE PLACE RESUB B9-13",High,parsed cleanly,High,True,False,Included because bid_cost 4481.55 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4481.55, parcel_id 11225-02-24-03490, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
34600-93-25-02050,Unknown,4732 S 85 AV E,Tulsa,OK,Unknown,LT 56 BK 2,4491.48,R HS IMP,89,"601 34600-93-25-02050 4732 S 85 AV E 7,740 R HS IMP 4,491.48 474.00 | LT 56 BK 2 CITY OF TULSA | REGENCY PARK WEST",High,parsed cleanly,High,True,False,Included because bid_cost 4491.48 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4491.48, parcel_id 34600-93-25-02050, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
37775-93-03-07050,Unknown,6126 E 3 ST S,Tulsa,OK,Unknown,LOT 5 BLK 2,4503.56,R IMP,97,"653 37775-93-03-07050 6126 E 3 ST S 9,112 R IMP 4,503.56 130.00 | LOT 5 BLK 2 CITY OF TULSA | SHERIDAN HGTS ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4503.56 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4503.56, parcel_id 37775-93-03-07050, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
53450-02-01-01960,Unknown,5602 N PEORIA AV E,Unknown,OK,Unknown,TRACT 1 TULSA COUNTY,4526.74,C IMP,141,"958 53450-02-01-01960 5602 N PEORIA AV E 22,500 C IMP 4,526.74 332.25 | TRACT 1 TULSA COUNTY | KRUGER TRACTS",High,parsed cleanly,Medium,True,False,Included because bid_cost 4526.74 is within range and residential_likelihood=Medium,Strong Match,High,,Tulsa Market District,Tulsa Market District / NOMA residential hub,Multifamily / Mixed-use neighborhood hub,High,https://partnertulsa.org/community-partner-profile-how-noma-is-creating-community-along-the-mother-road/,Community Partner Profile: How NOMA is Creating Community Along the Mother Road - PartnerTulsa,"NOMA added a 256-unit residential hub in the Tulsa Market District along Route 66 and was described as part of a broader effort to revitalize vacant spaces, improve walkability, and support new commercial activity in the corridor.",Specific street/corridor overlap: PEORIA,High,Strong Match,8.0,Strong Manual Review Candidate,Moderate,Complete,Strong,High,Positive,Unknown,High,"Bid cost 4526.74, parcel_id 53450-02-01-01960, address quality Complete, property clarity Strong, strict development match Strong Match, match quality High, development signal High, data confidence High.",ZIP unknown
00575-93-06-00950,Unknown,401 S VICTOR AV E,Tulsa,OK,Unknown,LTS 25 & 26 LESS ST BLK-7,4526.88,R IMP,1,"2 00575-93-06-00950 401 S VICTOR AV E 5,600 R IMP 4,526.88 379.50 | LTS 25 & 26 LESS ST BLK-7 CITY OF TULSA | ABDO'S ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4526.88 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4526.88, parcel_id 00575-93-06-00950, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
49800-03-34-14990,Unknown,1241 N ALLEGHENY AV E,Tulsa,OK,Unknown,LT 11 BLK 2,4540.87,R IMP,138,"936 49800-03-34-14990 1241 N ALLEGHENY AV E 7,830 R IMP 4,540.87 316.50 | LT 11 BLK 2 CITY OF TULSA | YALE TERRACE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4540.87 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4540.87, parcel_id 49800-03-34-14990, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
60513-73-08-70260,Unknown,13610 S 21 CT E,City Of Jenks,OK,Unknown,LOT 62 BLOCK 3,4548.16,R,159,"1082 60513-73-08-70260 13610 S 21 CT E 8,235 R 4,548.16 318.00 | LOT 62 BLOCK 3 CITY OF JENKS | TORREY LAKES",High,parsed cleanly,High,True,False,Included because bid_cost 4548.16 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4548.16, parcel_id 60513-73-08-70260, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
07410-94-07-23780,Unknown,1525 S 112 AV E,Tulsa,OK,Unknown,LT 9 BLK 6,4554.87,R IMP,15,"98 07410-94-07-23780 1525 S 112 AV E 3,967 R IMP 4,554.87 348.00 | LT 9 BLK 6 CITY OF TULSA | CENTURY 21 EAST",High,parsed cleanly,High,True,False,Included because bid_cost 4554.87 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4554.87, parcel_id 07410-94-07-23780, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
90212-02-12-25800,Unknown,1130 E 50 PL N,Tulsa,OK,Unknown,TR 25 W140 E1180 S305 N/2 N/2 SE SEC 12 20 12,4580.87,R IMP,181,"1240 90212-02-12-25800 1130 E 50 PL N 42,689 R IMP 4,580.87 332.25 | TR 25 W140 E1180 S305 N/2 N/2 SE SEC 12 20 12 CITY OF TULSA | .980AC",High,parsed cleanly,High,True,False,Included because bid_cost 4580.87 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4580.87, parcel_id 90212-02-12-25800, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
22100-92-28-02330,Unknown,4109 S 41 AV W,Tulsa,OK,Unknown,LT-9-BLK-1,4589.54,R IMP,47,"316 22100-92-28-02330 4109 S 41 AV W 8,525 R IMP 4,589.54 316.50 | LT-9-BLK-1 CITY OF TULSA | LAUREL HGTS ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4589.54 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4589.54, parcel_id 22100-92-28-02330, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
44325-03-36-03990,Unknown,9415 E NEWTON ST N,Tulsa,OK,Unknown,LOT 25 BLK 5,4649.22,R HS IMP,128,"871 44325-03-36-03990 9415 E NEWTON ST N 8,100 R HS IMP 4,649.22 411.00 | LOT 25 BLK 5 CITY OF TULSA | VAN ACRES ADDN AMD",High,parsed cleanly,High,True,False,Included because bid_cost 4649.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4649.22, parcel_id 44325-03-36-03990, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
25150-03-34-10030,Unknown,1059 N IRVINGTON AV E,Tulsa,OK,Unknown,LT 8 BLK 22,4655.65,R HS IMP,58,"391 25150-03-34-10030 1059 N IRVINGTON AV E 7,080 R HS IMP 4,655.65 316.50 | LT 8 BLK 22 CITY OF TULSA | MAPLEWOOD EXTENDED ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4655.65 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4655.65, parcel_id 25150-03-34-10030, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
09000-92-27-06570,Unknown,2111 W 41 PL S,Tulsa,OK,Unknown,LT 10 BLK 1,4666.86,R IMP,19,"128 09000-92-27-06570 2111 W 41 PL S 7,000 R IMP 4,666.86 348.00 | LT 10 BLK 1 CITY OF TULSA | CLINTON HOME ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4666.86 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4666.86, parcel_id 09000-92-27-06570, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
46825-03-33-18040,Unknown,1312 N SANDUSKY AV E,Tulsa,OK,Unknown,LT 10 BLK 1,4668.86,R IMP,134,"915 46825-03-33-18040 1312 N SANDUSKY AV E 7,000 R IMP 4,668.86 348.00 | LT 10 BLK 1 CITY OF TULSA | WESTROPE THIRD",High,parsed cleanly,High,True,False,Included because bid_cost 4668.86 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4668.86, parcel_id 46825-03-33-18040, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
43800-93-04-19370,Unknown,420 S QUEBEC AV E,Tulsa,OK,Unknown,LT 5 BLK 2,4670.86,R IMP,120,"815 43800-93-04-19370 420 S QUEBEC AV E 6,600 R IMP 4,670.86 348.00 | LT 5 BLK 2 CITY OF TULSA | UNIVERSITY PLACE",High,parsed cleanly,High,True,False,Included because bid_cost 4670.86 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4670.86, parcel_id 43800-93-04-19370, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
36150-93-04-13930,Unknown,220 S URBANA AV E,Tulsa,OK,Unknown,LT 153 BK 2,4698.86,R IMP,92,"624 36150-93-04-13930 220 S URBANA AV E 7,150 R IMP 4,698.86 316.50 | LT 153 BK 2 CITY OF TULSA | RODGERS HGTS SUB",High,parsed cleanly,High,True,False,Included because bid_cost 4698.86 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4698.86, parcel_id 36150-93-04-13930, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
78810-84-11-09060,Unknown,416 E COLLEGE ST N,Broken Arrow,OK,Unknown,ALL LT 10 & W35 LT 11 BLK 15,4710.03,R HS IMP,175,"1193 78810-84-11-09060 416 E COLLEGE ST N 11,900 R HS IMP 4,710.03 316.50 | ALL LT 10 & W35 LT 11 BLK 15 CITY OF BROKEN ARROW | COLLEGE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4710.03 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4710.03, parcel_id 78810-84-11-09060, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
25050-03-34-03580,Unknown,1455 N KINGSTON PL E,Tulsa,OK,Unknown,LT 1 BLK 1,4724.19,R IMP,57,"389 25050-03-34-03580 1455 N KINGSTON PL E 10,800 R IMP 4,724.19 316.50 | LT 1 BLK 1 CITY OF TULSA | MAPLEWOOD ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 4724.19 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.0,Strong Manual Review Candidate,Moderate,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 4724.19, parcel_id 25050-03-34-03580, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
