parcel_id,property_geocode_status,property_latitude,property_longitude,development_geocode_status,development_latitude,development_longitude,estimated_distance_miles,geocode_confidence,distance_verified_match,corrected_development_match_strength,geocode_notes
98402-84-02-01880,Success,36.062996207739,-95.796707501758,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 605 W LANSING ST, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
25050-03-34-06390,Success,36.16806289414,-95.910743801234,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 5929 E KING ST, TULSA, OK, 74115; Base match was already No Clear Match"
34375-92-22-05090,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
74850-94-19-17590,Success,36.11407360286,-95.8560701519,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 10826 E 33RD CT, TULSA, OK, 74146; Base match was already No Clear Match"
14625-93-12-00820,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
62225-91-22-01600,Success,36.118635426957,-96.122042540885,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 112 W 31ST ST S, SAND SPRINGS, OK, 74063; Base match was already No Clear Match"
08300-93-04-02320,Success,36.152785790633,-95.94017234957,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 3311 E 5TH PL, TULSA, OK, 74112; Base match was already No Clear Match"
74965-94-20-07530,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
34600-93-25-02750,Success,36.03758332654,-95.92118150183,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4926 E 86TH PL, TULSA, OK, 74137; Base match was already No Clear Match"
45350-94-06-06870,Success,36.160611304318,-95.857472431882,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 10620 E ADMIRAL PL, TULSA, OK, 74116; Base match was already No Clear Match"
31100-93-02-05790,Success,36.04834383051,-95.995871415892,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 538 W 79TH PL S, TULSA, OK, 74132; Base match was already No Clear Match"
26390-94-16-15330,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
82170-84-21-72600,Success,36.024128898996,-95.82126574882,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 2812 S DOGWOOD AVE, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
03312-03-20-04220,Success,36.192953367237,-95.958083493635,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 2645 N LEWIS AVE, TULSA, OK, 74110; Base match was already No Clear Match"
04025-93-15-00650,Success,36.126287317756,-96.057697621672,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 5790 W 26TH ST S, TULSA, OK, 74107; Base match was already No Clear Match"
45625-93-21-16710,Success,36.113603297781,-95.927995374095,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 3518 S SANDUSKY AVE, TULSA, OK, 74135; Base match was already No Clear Match"
23600-93-24-15470,Success,36.117191865899,-95.884550101,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 8149 E 31ST CT, TULSA, OK, 74145; Base match was already No Clear Match"
61975-91-12-03150,Success,36.144859317997,-96.098482932166,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 908 FOREST DR, SAND SPRINGS, OK, 74063; Base match was already No Clear Match"
24525-94-07-04110,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
46000-93-30-11430,Success,36.104229443331,-95.969789602016,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1558 E 41ST ST, TULSA, OK, 74105; Base match was already No Clear Match"
46525-94-05-05250,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
22350-93-31-06310,Success,36.085678357775,-95.969010822147,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1608 E 54TH ST, TULSA, OK, 74105; Base match was already No Clear Match"
85240-72-13-61990,Success,35.958031682379,-95.984095297932,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 14269 S QUINCE ST, GLENPOOL, OK, 74033; Base match was already No Clear Match"
43800-93-04-19590,Success,36.153059589767,-95.930320524618,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 512 S QUEBEC AVE, TULSA, OK, 74112; Base match was already No Clear Match"
04375-92-12-00740,Unusable Address,,,Not Needed,,,,Low,False,Unknown,Property address unusable for geocoding; Base match was Unknown
10800-93-01-04840,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
45575-93-04-21370,Success,36.157698096158,-95.939268546018,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 234 S INDIANAPOLIS AVE, TULSA, OK, 74112; Base match was already No Clear Match"
99301-93-01-11400,Success,36.161858145535,-95.874201676382,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 9201 E ADMIRAL CT, TULSA, OK, 74115; Base match was already No Clear Match"
20300-92-03-06160,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
17925-92-04-03930,Success,36.220418298098,-96.000962464949,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 328 W 46TH ST N, TULSA, OK, 74126; Base match was already No Clear Match"
78540-84-14-02370,Success,36.037922046305,-95.796541598768,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 514 W QUINCY ST, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
12425-92-04-02590,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
08150-94-08-00330,Success,36.140687991192,-95.84970785134,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 11524 E 15TH ST, TULSA, OK, 74128; Base match was already No Clear Match"
12210-94-16-41680,Success,36.123309481558,-95.828010259996,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 13322 E 28TH ST, TULSA, OK, 74134; Base match was already No Clear Match"
45350-94-06-08780,Success,36.156197522006,-95.858043316557,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 10623 E 4TH ST, TULSA, OK, 74128; Base match was already No Clear Match"
80610-84-11-13910,Success,36.05951854312,-95.794589098137,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 806 N CEDAR AVE, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
36540-94-02-16310,Success,36.153888335119,-95.793615090152,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 16312 E 4TH PL, TULSA, OK, 74108; Base match was already No Clear Match"
57490-90-30-41030,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
12145-94-09-44920,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
14175-03-33-03800,Success,36.163742238234,-95.934123016087,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 131 N MARION AVE, TULSA, OK, 74115; Base match was already No Clear Match"
16375-93-03-05080,Success,36.150629511148,-95.910781804952,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 5939 E 7TH ST, TULSA, OK, 74112; Base match was already No Clear Match"
30800-93-07-13130,Success,36.136976111735,-95.970811317116,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1716 S SAINT LOUIS AVE, TULSA, OK, 74120; Base match was already No Clear Match"
61500-91-27-00840,Success,36.09673062987,-96.134198216533,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4817 NASSAU AVE, SAND SPRINGS, OK, 74063; Base match was already No Clear Match"
85375-72-14-01945,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
61940-91-27-37160,Success,36.097879941543,-96.132932862142,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 603 W 47TH PL, SAND SPRINGS, OK, 74063; Base match was already No Clear Match"
46875-93-03-13050,Success,36.147883783425,-95.920160658728,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 5101 E 11TH ST, TULSA, OK, 74112; Base match was already No Clear Match"
20300-92-03-04570,Success,36.1599237245,-96.011866743267,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1707 W EASTON PL, TULSA, OK, 74127; Base match was already No Clear Match"
17950-92-04-04930,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
23850-93-15-12810,Success,36.12378979447,-95.922140316674,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4920 E 26TH PL, TULSA, OK, 74114; Base match was already No Clear Match"
61000-14-31-00520,Success,36.261895180829,-95.853826540742,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 404 S BIRCH ST, OWASSO, OK, 74055; Base match was already No Clear Match"
90308-03-08-08590,Success,36.231615243581,-95.953619889306,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 2661 E 54TH ST N, TULSA, OK, 74130; Base match was already No Clear Match"
81210-84-15-63180,Success,36.036783664608,-95.808856924207,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1657 S PINE AVE, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
18950-93-33-02280,Success,36.079983777533,-95.926252230627,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4370 E 57TH PL, TULSA, OK, 74135; Base match was already No Clear Match"
12145-94-09-42810,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
38125-92-27-17970,Success,36.099651836587,-96.016518288463,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4427 S ZENITH AVE, TULSA, OK, 74107; Base match was already No Clear Match"
78260-84-12-00420,Success,36.05392363902,-95.777952241752,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 212 N 10TH ST, BROKEN ARROW, OK, 74012; Base match was already No Clear Match"
42675-93-02-15780,Success,36.158088210502,-95.892321099825,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 7453 E 3RD ST, TULSA, OK, 74112; Base match was already No Clear Match"
74850-94-19-17270,Success,36.114188150051,-95.856047076305,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 10829 E 33RD CT, TULSA, OK, 74146; Base match was already No Clear Match"
74955-94-20-02740,Success,36.11686562129,-95.839047057092,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 12427 E 32ND PL, TULSA, OK, 74146; Base match was already No Clear Match"
07900-94-18-00140,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
28725-92-34-02190,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
49900-93-21-18650,Success,36.112594855107,-95.933474593533,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 3541 S NEW HAVEN AVE, TULSA, OK, 74135; Base match was already No Clear Match"
58000-73-25-00270,Success,35.918462148875,-95.878987189539,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 8727 E 169TH PL S, BIXBY, OK, 74008; Base match was already No Clear Match"
98210-82-10-15720,Unusable Address,,,Not Needed,,,,Low,False,No Clear Match,Property address unusable for geocoding; Base match was already No Clear Match
19275-03-34-02810,Success,36.175339895256,-95.922193842199,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4925 E OKLAHOMA ST, TULSA, OK, 74115; Base match was already No Clear Match"
31125-92-27-17320,Success,36.104477856625,-96.021681477923,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4107 SOUTHWEST BLVD, TULSA, OK, 74107; Base match was already No Clear Match"
11600-93-30-07650,Success,36.102540599033,-95.973365823743,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1426 E 42ND ST, TULSA, OK, 74105; Base match was already No Clear Match"
45350-94-06-07770,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
38975-92-33-02620,Success,36.086824329904,-96.034903835473,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 3751 W 52ND PL, TULSA, OK, 74107; Base match was already No Clear Match"
61400-14-30-07430,Success,36.271364466499,-95.858740874065,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 402 N CARLSBAD ST, OWASSO, OK, 74055; Base match was already No Clear Match"
36525-94-02-00450,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
61375-14-30-06240,Success,36.276273273195,-95.850030492597,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 901 N ELM ST, OWASSO, OK, 74055; Base match was already No Clear Match"
26275-93-09-07670,Success,36.1477511656,-95.932488952614,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 4004 E 11TH ST, TULSA, OK, 74112; Base match was already No Clear Match"
97328-73-28-61960,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
55980-74-05-47490,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
54425-02-02-04980,Success,36.238588870743,-96.000578285643,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 405 W 58TH ST N, TULSA, OK, 74126; Base match was already No Clear Match"
57320-14-33-14860,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
54375-02-01-07910,Success,36.240412057999,-95.977324240028,Not Needed,,,,Medium,False,No Clear Match,"Property geocoded via Census: 1148 E 60TH ST N, TULSA, OK, 74126; Base match was already No Clear Match"
55200-91-10-03090,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
57845-73-14-53600,Failed,,,Not Needed,,,,Low,False,No Clear Match,Property geocoding failed via Census; Base match was already No Clear Match
37425-04-21-00950,Unusable Address,,,Not Needed,,,,Low,False,Unknown,Property address unusable for geocoding; Base match was Unknown
55200-91-10-01250,Failed,,,Failed,,,,Low,False,Possible Match,Property geocoding failed via Census; Development geocoding failed for all candidate queries; Match remains plausible but not distance-verified
